1236380405,7981
1400749152,0
1427583973,325
1427587605,1390
1427589977,14
1427590831,231
1427591573,88
1427592210,422
1427592300,54
1427592465,33
1427593052,21
1427593641,1412
1427595804,5398
1427598480,21
1427601244,106
1427602503,222
1427602581,794
1427603034,169
1427603313,1098
1427603960,80
1427605041,583
1427608695,227
1427611500,329
1427612513,430
1427616657,583
1427616842,44
1427616882,211
1427617877,111
1427620683,98
1427622133,562
1427624332,161
1427626355,187
1427627952,1415
1427631271,3306
1427633167,458
1427634153,785
1427635110,821
1427639247,2697
1427643670,20
1427648447,58
1427648915,509
1427652811,103
1427652963,1462
1427654367,26
1427654820,1565
1427656354,559
1427659827,42903
1427662425,148
1427668517,1502
1427672811,72
1427675612,309
1427677814,145
1427679360,1107
1427682987,877
1427683122,1304
1427683692,153
1427685475,139
1427688265,785
1427689630,139
1427699837,285
1427701864,378
1427704773,500
1427705930,276
1427710465,371
1427714217,16
1427715021,565
1427716044,80
1427716985,578
1427717997,331
1427718241,275
1427718637,74
1427721785,1016
1427722075,1626
1427722133,93
1427723110,142
1427727480,3353
1427731544,241
1427731845,8
1427732714,74
1427733180,4327
1427733671,229
1427733824,193
1427733943,53
1427739495,415
1427743413,1
1427747761,940
1427749581,452
1427749604,1915
1427751365,113
1427751511,98
1427753861,1358
1427755310,734
1427756644,80
1427757742,786
1427758353,760
1427763725,220
1427763785,6052
1427764695,82
1427764763,120
1427764885,323
1427767664,147
1427770475,56
1427772923,84
1427772955,115
1427778110,105
1427778630,150
1427781257,180
1427784422,240
1427785057,4972
1427790270,90
1427791747,711
1427793024,192
1427794842,426
1427798572,251
1427799307,235
1427801217,3
1427802851,100
1427803060,419
1427807683,154
1427808664,380
1427810841,19
1427813545,97
1427815721,3257
1427816602,4977
1427820455,6
1427823420,42
1427825320,548
1427825430,70
1427827025,265
1427827193,21
1427827570,3710
1427828665,65
1427830533,102
1427833624,490
1427834320,77
1427835531,36
1427836754,140
1427837635,181
1427839717,653
1427840352,2300
1427841315,925
1427842754,385
1427842945,32
1427843737,196
1427844833,698
1427844971,14
1427846302,813
1427848567,374
1427851377,78
1427854112,104
1427855105,345
1427856044,49
1427860251,141
1427860691,92
1427862181,23
1427864260,180
1427864280,79
1427864321,13
1427864823,24
1427869902,345
1427871170,251
1427872764,170
1427874617,38
1427875813,504
1427876533,607
1427877127,155
1427877191,238
1427877877,989
1427880974,4090
1427882435,209
1427886984,160
1427890455,151
1427893767,616
1427894905,25
1427898074,188
1427899751,273
1427900227,162
1432602970,22
1432603415,73
1432604335,111
1432612943,400
1432612955,34
1432614015,35
1432615223,930
1432616984,245
1432622324,156
1432622982,290
1432627840,332
1432627977,442
1432631611,385
1432633344,62
1432633995,7011
1432634592,3927
1432635785,75
1432637681,1109
1432640924,66
1432641281,25
1432644924,898
1432645403,112
1432645435,565
1432648212,54
1432651341,125
1432651591,393
1432655664,769
1432659015,89
1432659420,441
1432660452,8
1432662141,38
1432663931,261
1432665233,125
1432668761,831
1432669251,2358
1432669377,84
1432670765,183
1432674253,228
1432678663,567
1432680574,37
1432681090,109
1432681345,358
1432682655,305
1432682854,315
1432684130,946
1432684464,235
1432689460,14
1432691295,285
1432693372,220
1432695027,417
1432700083,506
1432702001,58
1432702731,184
1432703175,228
1432703867,299
1432707775,415
1432710393,477
1432714760,998
1432715825,216
1432715841,128
1432716392,362
1432717803,684
1432718793,367
1432724711,671
1432725760,198
1432725934,76
1432727987,214
1432735085,80
1432745315,154
1432760514,171
1432761741,708
1432764915,160
1432765150,1704
1432776161,101
1432780360,316
1432785024,239
1432785783,719
1432791601,169
1432804503,102
1432805264,359
1432805790,30
1432820162,102
1432823653,2082
1432828334,428
1432836790,61
1432845141,266
1432847273,64
1432850304,602
1432854021,31
1432857914,650
1432862417,613
1432866452,82
1432869167,118
1432871933,218
1432873234,1646
1432875094,624
1432889673,325
1432895575,132
1432895617,0
1432898205,225
1432910457,141
1432914911,521
1432917292,634
1432921335,534
1432923947,276
1432924181,37
1432931987,59
1432936420,229
1432938931,2076
1432941235,635
1432947320,433
1432947450,108
1432954130,79
1432959657,863
1432960257,15
1432974172,323
1432976944,124
1432981687,68
1433002360,156
1433003152,17
1433003823,5432
1433008470,101
1433012600,128
1433014400,230
1433022504,427
1433025417,64
1433027131,120
1433027452,703
1433032465,475
1433032790,136
1433033120,84
1433033357,13
1433033533,226
1433035470,56
1433036224,165
1433039047,212
1433043994,1051
1433045643,47
1433046047,32
1433048100,15
1433048350,1271
1433050905,541
1433051460,59
1433053694,273
1433055292,209
1433057320,311
1433057603,327
1433059564,86
1433060821,43
1433061381,27
1433063245,787
1433063440,154
1433063880,246
1433066175,433
1433068453,433
1433070232,341
1433070857,620
1433072795,271
1433075185,6742
1433077095,114
1433080745,136
1433086265,183
1433086425,68
1433087100,27
1433087902,0
1433088241,511
1433091910,438
1433101515,171
1433103593,1756
1433105404,83
1433105571,2165
1433107491,13434
1433114135,367
1433116653,311
1433117594,295
1433119823,137
1433119840,283
1433121964,0
1433123075,475
1433125275,4
1433127597,967
1433128597,74
1433128943,587
1433130224,1456
1433133064,3361
1433133782,24
1433134215,410
1433135582,122
1433135800,105
1433136073,1577
1433138157,99
1433138330,382
1433139807,289
1433141692,116
1433142511,132
1433143691,11
1433144204,61
1433144245,641
1433144307,265
1433147017,16
1433147821,72
1433150711,102
1433153413,849
1433155985,68
1433158597,141
1433158862,104
1433162625,696
1433163723,327
1433166203,54
1433166775,59
1433168190,54
1433174390,622
1433175237,22
1433177313,23
1433177705,349
1433177945,86
1433179100,461
1433182373,397
1433182957,138
1433185493,483
1433187183,32
1433188740,533
1433191674,3466
1433193614,140
1433199633,71666
1433201810,422
1433205471,273
1433205823,853
1433207191,199
1433209532,381
1433210013,2
1433210537,46
1433211285,37
1433212563,31
1433212801,253
1433215263,612
1433215493,385
1433218652,290
1433219630,41
1433219737,154
1433219794,8
1433222831,258
1433223142,1438
1433228131,134
1433228373,628
1433228560,329
1433229632,48
1433230401,313
1433237377,129
1433242512,106
1433245247,122
1433246401,210
1433247434,3524
1433255704,190
1433262197,94
1433263520,249
1433263533,91
1433264242,110
1433265597,428
1433266572,709
1433267413,6
1433271214,306
1433275452,205
1433277003,37
1433277800,732
1433281792,7
1433285502,437
1433286642,122
1433287103,107
1433287292,125
1433290767,370
1433294104,6
1433294943,525
1433295302,351
1433297062,442
1433298592,187
1433300397,304
1433300844,909
1433302311,147
1433302445,334
1433303824,1641
1433304605,575
1433305140,2165
1433305461,98
1433305747,278
1433310914,321
1433311821,57
1433313435,421
1433313887,38
1433318045,592
1433318164,169
1433320585,1
1433323862,24
1433325045,180
1433329774,412
1433336350,133
1433341277,330
1433341422,192
1433344383,227
1433345865,70
1433346464,296
1433346527,1428
1433349305,6
1433350923,420
1433352803,68
1433353080,289
1433355884,109
1433356432,43
1433358522,358
1433360685,111
1433365913,58
1433368312,971
1433368557,926
1433370203,382
1433372185,84
1433378440,95
1433378471,475
1433385411,212
1433385627,101
1433386395,7641
1433386572,675
1433387177,287
1433387630,8
1433389131,6
1433390473,416
1433391875,55
1433392064,215
1433393804,224
1433397405,201
1433399202,13
1433399264,474
1433402950,14564
1433406647,710
1433408435,1934
1433416121,1130
1433417000,378
1433417231,372
1433421914,3024
1433424017,713
1433428505,871
1433428644,422
1433428820,102
1433430875,136
1433439357,138
1433440645,725
1433442071,396
1433442590,86
1433443917,224
1433447725,123
1433447874,372
1433448563,51
1433449762,566
1433451200,288
1433452523,288
1433453934,149
1433454290,714
1433462462,2281
1433464033,857
1433466075,72
1433466462,1062
1433467250,119
1433467521,455
1433469242,178
1433471202,238
1433471552,1194
1433471714,20
1433472412,3079
1433472471,70
1433472793,645
1433472964,1627
1433474031,764
1433478450,284
1433480703,1896
1433481133,551
1433483257,1147
